Timestamp,RMS Velocity (mm/s),Crest Factor,FFT Velocity Highest Peak Amplitude (mm/s - RMS),FFT Velocity Highest Peak Frequency (Hz),FFT Velocity Band 0 Power (mm/s - RMS),FFT Velocity Band 1 Power (mm/s - RMS),FFT Velocity Band 2 Power (mm/s - RMS),FFT Velocity Band 3 Power (mm/s - RMS),FFT Velocity Band 4 Power (mm/s - RMS),FFT Velocity Band 5 Power (mm/s - RMS),FFT Velocity Band 6 Power (mm/s - RMS),FFT Velocity Band 7 Power (mm/s - RMS),Kurtosis,Peak Acceleration (m/s^2),Peak Velocity (mm/s),Peak-to-Peak Acceleration (m/s^2),RMS Acceleration (m/s^2)
2026-01-07T04:59:58,0.3158844154010742,3.1748222006051847,0.16,10.0,0.209,0.157,0.126,0.014,0.008,0.011,0.026,0.002,2.606807087892381,0.2342507247586683,0.8498937097770201,0.46116000413894653,0.07378388771314986
2026-01-07T05:59:58,0.2917726429818153,3.1258996083631447,0.18,25.29,0.142,0.23,0.068,0.012,0.014,0.056,0.006,0.002,2.6130895746422245,0.23098567590123922,0.8055774184988191,0.46116000413894653,0.07389414403560876
2026-01-07T06:59:58,0.3504758288133656,3.146209010986094,0.24,25.29,0.117,0.339,0.098,0.012,0.011,0.044,0.006,0.002,2.6386137128033047,0.24853866434002864,0.8880387680706056,0.49410000443458557,0.07899623434812136
2026-01-07T07:59:58,0.261021580284367,3.2420094677148565,0.18,25.29,0.083,0.117,0.206,0.014,0.008,0.01,0.016,0.002,2.6339534859459377,0.23147176965560196,0.7604365158029989,0.444690003991127,0.07139762297448063
2026-01-07T10:59:58,0.3016614036739436,3.5345901898534895,0.18,23.52,0.153,0.243,0.177,0.012,0.009,0.009,0.018,0.002,2.67589590226067,0.26138440664282014,0.9069766438969107,0.5105700045824051,0.07395041365563645
2026-01-07T11:59:58,0.24178991038383751,3.4376807069942084,0.14,25.29,0.147,0.129,0.156,0.014,0.009,0.009,0.012,0.002,2.683562586949939,0.24101314669436155,0.8429531836002484,0.47763000428676605,0.07010922980834229
2026-01-07T12:59:58,0.3258269789369423,3.3762555380737025,0.15,25.29,0.18,0.23,0.063,0.014,0.009,0.009,0.011,0.002,2.705679798956539,0.2523112522645129,1.0626088363059356,0.49410000443458557,0.07473108875179134
2026-01-07T13:59:58,0.3001253461599007,3.3281530593921915,0.19,23.52,0.125,0.274,0.061,0.016,0.006,0.009,0.011,0.002,2.660730087324087,0.24509490454349564,0.7594027334199192,0.47763000428676605,0.07364291851056166
2026-01-07T14:59:58,0.3223173212276625,3.3906151319540845,0.19,23.52,0.105,0.252,0.196,0.016,0.01,0.009,0.012,0.002,2.6913891923244333,0.2581658226295581,0.9104575555549597,0.5105700045824051,0.07614129371291149
2026-01-07T15:59:58,0.2795248141149734,3.789067486725617,0.18,24.7,0.142,0.274,0.103,0.011,0.009,0.01,0.01,0.002,2.6903282189447397,0.27760778569467626,1.0257923525344477,0.5435100048780441,0.07326546351238929
2026-01-07T16:59:58,0.30537344153541357,3.5051626307899317,0.15,23.52,0.116,0.212,0.135,0.012,0.01,0.008,0.01,0.002,2.6808820582713393,0.2626675511855865,0.9741335295290757,0.5105700045824051,0.07493733639582684
2026-01-07T17:59:58,0.3053712168475007,3.4536074276009354,0.17,23.52,0.145,0.25,0.087,0.014,0.008,0.009,0.01,0.002,2.665686743187591,0.25854647692984956,1.1327497325881117,0.5105700045824051,0.07486272900144011
2026-01-07T18:59:58,0.27319149183679703,3.66616311201025,0.14,23.52,0.085,0.201,0.143,0.017,0.009,0.009,0.009,0.002,2.642041282709236,0.267766174278222,0.80740997701672,0.49410000443458557,0.07303716885946164
2026-01-07T19:59:58,0.2596718574427468,3.5550256017395614,0.07,20.58,0.132,0.151,0.112,0.011,0.011,0.011,0.006,0.007,2.6787005046983956,0.2515231370230645,0.8263163510541321,0.49410000443458557,0.07075142775342828
2026-01-07T20:59:58,0.343396599577438,3.617247986099191,0.18,21.17,0.159,0.257,0.107,0.01,0.011,0.009,0.006,0.006,2.7482586593198364,0.2803188306408831,1.141028363100496,0.5599800050258636,0.07749505472616947
2026-01-07T21:59:58,0.32571598082300973,3.6085990030677624,0.19,25.29,0.076,0.211,0.245,0.021,0.009,0.011,0.006,0.005,2.70499418509846,0.2812391919772684,0.9406519047281908,0.5270400047302246,0.07793583929336004
2026-01-07T22:59:58,0.3051025686526804,3.685851882204939,0.15,25.29,0.135,0.144,0.18,0.016,0.007,0.01,0.006,0.005,2.653228327703958,0.2713260961851726,0.7752686032627709,0.5270400047302246,0.07361285934877577
2026-01-07T23:59:58,0.2907141286889555,3.3515560330799503,0.18,25.29,0.121,0.152,0.221,0.017,0.011,0.01,0.006,0.006,2.5891861300893373,0.2455559787663838,0.7780596969989405,0.47763000428676605,0.07326626090769169
2026-01-08T00:59:58,0.2846331254510449,3.342664899522888,0.2,25.29,0.13,0.14,0.222,0.018,0.008,0.009,0.005,0.006,2.6145645167412095,0.24401370336191677,0.7222038689600312,0.46116000413894653,0.07299975040774977
2026-01-08T01:59:58,0.24420255308524236,3.1647418701375223,0.19,24.7,0.076,0.114,0.22,0.022,0.008,0.012,0.01,0.002,2.5588633227381865,0.2223753828552112,0.7536788583631642,0.444690003991127,0.07026651524206237
2026-01-08T02:59:58,0.36274568260793916,3.3087069245981318,0.2,25.29,0.099,0.379,0.073,0.01,0.008,0.01,0.01,0.002,2.682818939396797,0.26774830318431164,0.9641067844118206,0.5270400047302246,0.08092233893360977
2026-01-08T03:59:58,0.3265155967813125,3.4660580805058983,0.21,24.7,0.181,0.292,0.046,0.013,0.008,0.009,0.011,0.002,2.6856703442823915,0.26417944573040586,0.8866007651969818,0.49410000443458557,0.07621898987100839
2026-01-08T04:59:58,0.25565533441981736,3.4654753897429695,0.13,25.29,0.096,0.239,0.045,0.014,0.01,0.01,0.013,0.002,2.571167871969339,0.2451252854031433,0.6018677587910733,0.46116000413894653,0.07073352363968857
2026-01-08T05:59:58,0.23927031467147394,3.636476854390876,0.17,25.29,0.148,0.207,0.04,0.01,0.007,0.014,0.024,0.002,2.60412004418596,0.2475897092533867,0.7774281118814489,0.444690003991127,0.068085050219537
2026-01-08T06:59:58,0.22419238933006466,3.598219139922766,0.1,22.94,0.055,0.141,0.1,0.024,0.013,0.009,0.016,0.002,2.628217549840226,0.25264008039246416,0.7011669184160247,0.47763000428676605,0.07021253308043016
2026-01-08T07:59:58,0.3091919266864352,3.608564886259958,0.22,18.23,0.082,0.265,0.108,0.014,0.01,0.012,0.021,0.002,2.728534407671749,0.27291483643380665,0.9209168718318624,0.5270400047302246,0.07562974341211447
2026-01-08T08:59:58,0.2531672685777147,3.629687569858918,0.12,22.94,0.129,0.217,0.049,0.019,0.013,0.01,0.016,0.002,2.6881525025936397,0.26531962152188904,0.7267394537571179,0.49410000443458557,0.07309709621431734
2026-01-08T09:59:58,0.2750222901667817,3.669137393157386,0.18,23.52,0.201,0.21,0.061,0.014,0.009,0.011,0.017,0.002,2.6598723049217714,0.26391674064992304,0.8477483020783232,0.49410000443458557,0.07192882478102462
2026-01-08T10:59:58,0.2710202740312305,3.7532045102147897,0.13,21.76,0.115,0.242,0.048,0.018,0.009,0.011,0.01,0.002,2.63609769192121,0.2656770434000969,0.8451344932373581,0.47763000428676605,0.07078672176723262
2026-01-08T11:59:58,0.2684209748922252,3.465240347317973,0.11,25.29,0.104,0.162,0.127,0.019,0.015,0.01,0.011,0.002,2.714218452541015,0.25201459210560034,0.7669916869631752,0.49410000443458557,0.07272643939421247
2026-01-08T12:59:58,0.26532825369868007,3.4315411695491367,0.13,21.17,0.122,0.225,0.064,0.016,0.009,0.009,0.005,0.006,2.6534832289753942,0.2475754123782584,0.817736243597685,0.47763000428676605,0.07214700338588298
2026-01-08T13:59:58,0.32575351020526394,3.6940888404190844,0.17,23.52,0.15,0.237,0.134,0.019,0.011,0.01,0.006,0.006,2.781088620939023,0.2808049243952458,0.9819829420018625,0.5599800050258636,0.07601466465094252
2026-01-08T14:59:58,0.31578434573186465,3.676154898507067,0.14,23.52,0.118,0.234,0.164,0.018,0.011,0.01,0.009,0.004,2.7491793067995722,0.27874617437676835,0.8741352235211997,0.5435100048780441,0.07582547038210243
2026-01-08T15:59:58,0.32591198210901784,3.3869968307128735,0.22,23.52,0.176,0.279,0.07,0.016,0.008,0.01,0.006,0.004,2.7397099333253228,0.26076606679352055,1.051835130521701,0.5105700045824051,0.07699034862652533
2026-01-08T16:59:58,0.2701958771913799,3.4390573994706433,0.17,21.76,0.076,0.207,0.054,0.017,0.009,0.01,0.006,0.004,2.5830365819902816,0.2449572971203856,0.7836675072187566,0.46116000413894653,0.0712280339252525
2026-01-08T17:59:58,0.29041997442685535,3.4758881663650505,0.16,23.52,0.114,0.237,0.091,0.02,0.009,0.01,0.006,0.004,2.6256418630503124,0.2529635471922423,0.8397109710743912,0.49410000443458557,0.07277666457744002
2026-01-08T18:59:58,0.26618709733347456,3.251013382672004,0.17,23.52,0.108,0.233,0.102,0.018,0.013,0.009,0.005,0.004,2.5729332419802464,0.22754906454227036,0.7936924076275738,0.4282200038433075,0.06999327217633539
2026-01-08T19:59:58,0.358987944095983,3.406037921002945,0.27,23.52,0.115,0.321,0.131,0.023,0.012,0.009,0.005,0.004,2.670040845791552,0.2670263109903317,0.9938054993744705,0.5270400047302246,0.07839792661841619
2026-01-08T20:59:58,0.37361390466314337,3.3373481194662524,0.31,23.52,0.084,0.315,0.223,0.021,0.014,0.01,0.005,0.003,2.6362243153666984,0.2699643188292005,1.046681888268424,0.5270400047302246,0.08089186658549015
2026-01-08T21:59:58,0.3474638518747507,3.5516287568482015,0.22,23.52,0.126,0.264,0.054,0.022,0.011,0.009,0.005,0.003,2.7267446856686823,0.26734084224315463,0.9797676683176144,0.5105700045824051,0.0752727440129185
2026-01-08T22:59:58,0.2572565350244141,3.33498860541239,0.13,23.52,0.094,0.187,0.08,0.014,0.013,0.009,0.005,0.003,2.638471919270862,0.23358413295581057,0.7006775200369949,0.46116000413894653,0.07004045908184642
2026-01-08T23:59:58,0.18907140699211133,3.0568481513439547,0.09,23.52,0.076,0.133,0.104,0.021,0.012,0.01,0.006,0.004,2.5080712258146765,0.19916261897499984,0.5231788586887665,0.39528000354766846,0.06515293175012218
2026-01-09T00:59:58,0.31644256698383905,3.0708174794041705,0.24,23.52,0.072,0.248,0.123,0.022,0.011,0.01,0.005,0.006,2.5835491637091126,0.23343044154818118,0.8482557687830528,0.46116000413894653,0.0760157329811323
2026-01-09T01:59:58,0.22107130740721231,3.946634436537422,0.12,23.52,0.084,0.154,0.054,0.015,0.011,0.008,0.013,0.002,2.6335830760477483,0.2665098363763213,0.8641165325004159,0.47763000428676605,0.06752838162790258
2026-01-09T02:59:58,0.2581091404887473,3.232835394384523,0.12,23.52,0.103,0.163,0.077,0.016,0.011,0.015,0.027,0.002,2.5363206103660985,0.223726437554837,0.655075077861926,0.444690003991127,0.06920440117163179
2026-01-09T03:59:58,0.19430466581226333,3.2067405346604394,0.08,24.7,0.074,0.124,0.109,0.018,0.014,0.009,0.023,0.002,2.486404038083441,0.21017299993319385,0.5780165467048882,0.39528000354766846,0.06554100578500624
2026-01-09T04:59:58,0.28469302516507033,3.5783755357757303,0.24,23.52,0.077,0.306,0.053,0.015,0.011,0.01,0.015,0.002,2.6793139675825093,0.25913622302889255,0.8054371885164617,0.49410000443458557,0.07241727997470122
2026-01-09T05:59:58,0.2960444016425762,3.128258029667571,0.28,23.52,0.104,0.275,0.124,0.019,0.012,0.01,0.015,0.002,2.574828795509114,0.22939693565260516,0.6802668679010802,0.444690003991127,0.0733305671965245
2026-01-09T06:59:58,0.2534851143517859,3.688090548342942,0.14,23.52,0.107,0.209,0.05,0.015,0.012,0.009,0.016,0.002,2.572844890839492,0.2554655003396975,0.6273310402986677,0.47763000428676605,0.069267686622954
2026-01-09T07:59:58,0.2348890786473067,3.5768924646712685,0.16,23.52,0.101,0.221,0.09,0.02,0.011,0.01,0.011,0.002,2.602155787187293,0.24510026587166875,0.6891432837772041,0.444690003991127,0.06852324141486163
2026-01-09T08:59:58,0.24244619701390002,3.2024279396076794,0.13,23.52,0.132,0.175,0.103,0.018,0.012,0.011,0.011,0.002,2.5671929073010658,0.2199252558800961,0.7188843876114701,0.4282200038433075,0.0686745369536835
2026-01-09T09:59:58,0.22729441230204708,3.3170306179772386,0.11,23.52,0.075,0.164,0.081,0.02,0.014,0.009,0.012,0.002,2.566411716237098,0.2228060762184517,0.7464975815859428,0.444690003991127,0.06717034054823445
2026-01-09T10:59:58,0.3177222211381607,3.2963567341442044,0.11,21.76,0.128,0.162,0.143,0.023,0.011,0.009,0.01,0.002,2.642069917812396,0.2396120529317866,1.0581803332218165,0.47763000428676605,0.07268996418071066
2026-01-09T11:59:58,0.25081759727401043,3.4534831883630885,0.12,23.52,0.094,0.149,0.111,0.022,0.015,0.009,0.005,0.006,2.5956017836378553,0.23854514862533607,0.726747257220219,0.444690003991127,0.06907378308055519
2026-01-09T12:59:58,0.29835117103644554,3.338999216820047,0.16,23.52,0.173,0.19,0.112,0.024,0.013,0.01,0.005,0.006,2.590368651192133,0.2354302169567543,0.789912763827342,0.46116000413894653,0.07050921598627097
2026-01-09T13:59:58,0.26515323570769334,3.1022526542201687,0.13,21.17,0.091,0.261,0.058,0.017,0.012,0.01,0.005,0.006,2.548390506519853,0.2153037909948681,0.6490118327487902,0.4282200038433075,0.06940240367011315
2026-01-09T14:59:58,0.25776161681562987,3.196518680540077,0.18,23.52,0.061,0.225,0.137,0.021,0.015,0.009,0.005,0.005,2.5387947136556672,0.2216283711297567,0.7225403444898072,0.4282200038433075,0.06933429561322346
2026-01-09T15:59:58,0.2830316977833769,3.9855818616578507,0.15,22.94,0.073,0.221,0.043,0.014,0.014,0.009,0.005,0.005,2.683808498044957,0.2839609595798215,0.8648440916593937,0.5105700045824051,0.07124705235930207
2026-01-09T16:59:58,0.23811833287576967,3.354574319763186,0.09,22.35,0.088,0.173,0.068,0.021,0.013,0.009,0.005,0.003,2.5329483740646612,0.22238431840216638,0.6142303310909094,0.411750003695488,0.06629285781269126
2026-01-09T17:59:58,0.31746883592072916,3.6044400836429147,0.18,22.94,0.108,0.305,0.062,0.022,0.013,0.008,0.005,0.002,2.655966818731159,0.26328767814427717,1.0009015786500137,0.5105700045824051,0.0730453751580132
2026-01-09T18:59:58,0.2279614981267939,3.310582580274863,0.11,22.35,0.107,0.202,0.069,0.02,0.012,0.009,0.005,0.002,2.503445770507991,0.2176699238286043,0.5516761363499829,0.4282200038433075,0.06574973393671761
2026-01-09T19:59:58,0.24021002662133953,3.3124721463224103,0.09,22.35,0.099,0.175,0.109,0.018,0.011,0.009,0.005,0.002,2.677220919342342,0.2245020430305481,0.7226848266636718,0.444690003991127,0.0677747715644329
2026-01-09T20:59:58,0.2658959092529622,3.1401512522100345,0.15,22.94,0.077,0.271,0.058,0.02,0.016,0.008,0.005,0.002,2.571040238811096,0.21450852731585554,0.6236375644575682,0.4282200038433075,0.06831152708484495
2026-01-09T21:59:58,0.5709662600406562,2.972812971915602,0.56,17.05,0.288,0.525,0.031,0.008,0.006,0.008,0.005,0.003,2.462682843622819,0.24811690652374332,1.2346237504789015,0.49410000443458557,0.08346199672422155
2026-01-09T22:59:58,0.06398175423995903,3.332229005260658,0.03,16.47,0.04,0.042,0.018,0.009,0.005,0.008,0.005,0.003,2.264536551434738,0.19153881031282557,0.19042652619233183,0.3623400032520294,0.057480686354521054
2026-01-09T23:59:58,0.06486177578658751,2.7274610059166515,0.03,10.0,0.048,0.036,0.015,0.008,0.008,0.008,0.004,0.002,2.231506008599978,0.1517291615180309,0.21295692594937546,0.29646000266075134,0.055630185432124044
2026-01-10T00:59:58,0.05143241255551828,2.954510560042947,0.01,16.47,0.022,0.03,0.026,0.011,0.006,0.009,0.005,0.002,2.2298244884867313,0.16677304837180096,0.19998378823550939,0.3294000029563904,0.056446929189305974
2026-01-10T01:59:58,0.08435220408078588,3.017619039977107,0.06,16.47,0.035,0.071,0.025,0.01,0.007,0.009,0.005,0.003,2.248779010356645,0.17323344882040853,0.2330057602546981,0.3458700031042099,0.05740732893232366
2026-01-10T02:59:58,0.18425217085485818,3.3722148404733234,0.03,15.88,0.054,0.073,0.035,0.008,0.007,0.009,0.005,0.003,2.4793659691823233,0.20358928893660455,0.8191928992840962,0.37881000339984894,0.06037257368454876
2026-01-10T03:59:58,0.06243058532814916,2.779495168270796,0.03,24.7,0.027,0.036,0.046,0.009,0.007,0.008,0.005,0.003,2.1698957954012648,0.1583307436085306,0.1751696372547856,0.31293000280857086,0.05696384919677077
2026-01-10T04:59:58,0.05412423486431055,2.9426098626940904,0.02,22.35,0.026,0.032,0.016,0.008,0.006,0.008,0.005,0.003,2.207545179791358,0.16707328274949557,0.21877801901419283,0.3294000029563904,0.05677724555593398
2026-01-10T05:59:58,0.07250104752959012,3.09497996290716,0.03,24.7,0.035,0.04,0.039,0.009,0.006,0.008,0.005,0.003,2.2011732797050803,0.17784061683050822,0.24027057787420625,0.3458700031042099,0.057460991334968105
2026-01-10T06:59:58,0.09806337255135594,3.0667227300424322,0.06,23.52,0.023,0.07,0.064,0.008,0.007,0.008,0.005,0.003,2.2584435617947856,0.1787681266044577,0.28229240347116374,0.3458700031042099,0.058292888644022996
2026-01-10T07:59:58,0.07655152900990315,3.1501029200702995,0.05,23.52,0.033,0.068,0.018,0.01,0.006,0.009,0.005,0.003,2.2303058363105595,0.1821439762441312,0.19521859066290737,0.3458700031042099,0.05782159531475447
2026-01-10T08:59:58,0.07655451285795355,2.8671346980266366,0.04,22.35,0.036,0.064,0.016,0.009,0.006,0.009,0.005,0.003,2.207247623150423,0.1657472475813443,0.20811376025109618,0.3294000029563904,0.05780936894782906
2026-01-10T09:59:58,0.04421740113368516,2.9582908052903356,0.01,22.94,0.029,0.025,0.018,0.01,0.006,0.008,0.005,0.003,2.180698538150391,0.1669749917329884,0.1412981983210595,0.3294000029563904,0.05644306213384623
2026-01-10T10:59:58,0.05149137750620412,3.273115676162182,0.03,22.94,0.027,0.038,0.027,0.009,0.005,0.009,0.005,0.003,2.221798329053722,0.18620607588996385,0.1706901449091639,0.3623400032520294,0.05688954938136974
2026-01-10T11:59:58,0.052698933703902356,3.7887689833751823,0.02,22.94,0.035,0.036,0.019,0.006,0.005,0.008,0.004,0.002,2.3593362635650683,0.19270579274517433,0.19352587190335482,0.3458700031042099,0.05086237603579211
2026-01-10T12:59:58,0.04865971493184374,4.380078297377169,0.01,22.94,0.023,0.026,0.018,0.01,0.006,0.009,0.005,0.002,2.944834409763073,0.1596585658860729,0.17034749574025576,0.31293000280857086,0.03645107576768158
2026-01-10T13:59:58,0.045045865612089814,4.119684412847148,0.01,10.0,0.038,0.023,0.02,0.008,0.007,0.008,0.005,0.002,3.0335518886165045,0.11876592880030835,0.15665573656333526,0.23058000206947327,0.028828890006705205
2026-01-10T14:59:58,0.039975230921465855,3.8212646346008126,0.01,14.7,0.028,0.018,0.015,0.01,0.006,0.007,0.005,0.002,3.0530677854935635,0.11126185646733372,0.1404562802374514,0.21411000192165375,0.02911650123885143
2026-01-10T15:59:58,0.03849157330357046,3.764493451651299,0.01,11.76,0.029,0.016,0.015,0.01,0.006,0.009,0.005,0.002,2.9711428609612685,0.11076861427540684,0.12684900271078967,0.21411000192165375,0.029424573504522388
2026-01-10T16:59:58,0.04045913632387455,3.8147083453163817,0.02,11.17,0.034,0.013,0.017,0.008,0.006,0.008,0.005,0.002,3.030475366294857,0.11022354591113981,0.14556798256097606,0.21411000192165375,0.028894357296402474
2026-01-10T17:59:58,0.03993717885471275,3.5833797789194994,0.01,11.17,0.03,0.019,0.013,0.009,0.006,0.009,0.005,0.001,2.9740965267385877,0.10487294039436772,0.15441277863241712,0.19764000177383423,0.029266487747494678
2026-01-10T18:59:58,0.037586367298300734,3.5221994150954377,0.01,15.88,0.023,0.015,0.013,0.01,0.007,0.008,0.005,0.002,2.9043828589798903,0.09985831144311103,0.12232287144605687,0.19764000177383423,0.02835112373681581
2026-01-10T19:59:58,0.04049305505816655,4.21000460673949,0.01,10.58,0.026,0.014,0.013,0.008,0.007,0.008,0.005,0.002,3.03635212901297,0.12421482533358762,0.14976524754121803,0.23058000206947327,0.029504676820244123
2026-01-10T20:59:58,0.04058592315320465,4.688239231039952,0.01,10.0,0.025,0.02,0.014,0.009,0.005,0.008,0.005,0.002,2.962556718970816,0.1338777258109379,0.13783766056221627,0.23058000206947327,0.02855607813794113
2026-01-10T21:59:58,0.038480588748100904,3.993089153054641,0.01,11.17,0.034,0.019,0.016,0.008,0.005,0.009,0.005,0.002,3.02043476327045,0.12194340929757648,0.12294688018629657,0.23058000206947327,0.030538614246639593
2026-01-10T22:59:58,0.041375911269925465,4.013899255734755,0.01,18.23,0.023,0.021,0.017,0.008,0.006,0.009,0.005,0.002,3.03497988603797,0.12156096788789404,0.13683785964620615,0.23058000206947327,0.030285007206948943
2026-01-10T23:59:58,0.04520218152489174,4.034336470356732,0.01,15.29,0.037,0.018,0.017,0.01,0.006,0.008,0.004,0.002,3.001668758466341,0.1226957823512041,0.1732961556571655,0.23058000206947327,0.030412877867957024
2026-01-11T00:59:58,0.04066478911776831,3.664029645166226,0.01,10.58,0.034,0.018,0.016,0.01,0.007,0.008,0.005,0.002,2.959207773730562,0.11036115333424984,0.13899149135608568,0.21411000192165375,0.030120158410793393
2026-01-11T01:59:58,0.04230241073260364,3.8994923068038623,0.02,10.58,0.033,0.023,0.016,0.009,0.006,0.008,0.005,0.002,3.0082791649623117,0.11877129012848148,0.13582832139614784,0.21411000192165375,0.030458141928180874
2026-01-11T02:59:58,0.040145089412539865,4.578953948438934,0.01,13.52,0.03,0.021,0.017,0.009,0.008,0.009,0.006,0.002,2.9717040518236386,0.1414264758786885,0.1543704323762641,0.24705000221729279,0.03088619747462276
2026-01-11T03:59:58,0.043936266463320356,4.046934825394133,0.02,11.17,0.034,0.022,0.016,0.009,0.005,0.009,0.005,0.002,2.9809570170648483,0.12272080188267864,0.14938812051982997,0.23058000206947327,0.030324383064589337
2026-01-11T04:59:58,0.03944009373157759,3.900793355755094,0.01,13.52,0.022,0.016,0.019,0.008,0.006,0.01,0.005,0.002,2.985891198823754,0.1213232823388858,0.12003473760077694,0.23058000206947327,0.031102206980508126
2026-01-11T05:59:58,0.04055865622369753,3.8644904918808525,0.01,22.94,0.025,0.022,0.017,0.009,0.007,0.009,0.005,0.002,2.9866469160766154,0.12099981553910766,0.12969044941657557,0.23058000206947327,0.03131067751190582
2026-01-11T06:59:58,0.03969690926836274,3.812244505448874,0.01,11.17,0.03,0.018,0.013,0.008,0.007,0.009,0.005,0.002,3.071220853456823,0.11599054791602409,0.12890031331284932,0.23058000206947327,0.030425789256234168
2026-01-11T07:59:58,0.03507786163021935,3.6664135055688956,0.01,12.94,0.021,0.014,0.02,0.008,0.006,0.009,0.005,0.002,3.0060545593831955,0.11127794045185307,0.12347343526888005,0.21411000192165375,0.030350624740726494
2026-01-11T08:59:58,0.04279069178109065,4.084304102034679,0.01,14.11,0.034,0.012,0.023,0.009,0.007,0.01,0.006,0.002,3.0261283865590967,0.12717427848514895,0.14593739081965973,0.24705000221729279,0.031137318698133794
2026-01-11T09:59:58,0.040497384456373214,4.607358010077523,0.01,10.58,0.026,0.022,0.022,0.009,0.008,0.009,0.006,0.002,2.9748153055813535,0.14153191533275983,0.13435619613071872,0.24705000221729279,0.030718671095927796
2026-01-11T10:59:58,0.04023316990256237,3.712317310880341,0.01,16.47,0.02,0.026,0.017,0.009,0.007,0.009,0.005,0.002,3.0037475913056753,0.11110816505970433,0.13799237625672417,0.21411000192165375,0.029929598079900147
2026-01-11T11:59:58,0.03631287239768946,3.619322125166652,0.01,17.64,0.017,0.021,0.019,0.011,0.006,0.01,0.006,0.002,2.970769431166251,0.11146201271913014,0.1436799596867474,0.21411000192165375,0.030796378123983056
2026-01-11T12:59:58,0.03453084352687446,3.597862496103245,0.01,14.7,0.018,0.02,0.015,0.01,0.007,0.01,0.005,0.002,2.93366739842436,0.10976783301642475,0.1279913251642603,0.21411000192165375,0.03050917958518747
2026-01-11T13:59:58,0.03688923167618158,4.09701586779893,0.01,11.17,0.023,0.015,0.016,0.01,0.006,0.008,0.005,0.002,2.9879828103624035,0.12291917102508403,0.16607844859775625,0.23058000206947327,0.03000212227421047
2026-01-11T14:59:58,0.04396003831226023,3.7066947704357576,0.02,12.94,0.032,0.02,0.016,0.011,0.009,0.009,0.006,0.002,2.9290141451202083,0.11621036237112195,0.1477567620200838,0.23058000206947327,0.03135147876161929
2026-01-11T15:59:58,0.03973936664302125,3.40622341551314,0.01,21.76,0.022,0.021,0.017,0.009,0.006,0.008,0.005,0.002,2.911434372961392,0.09899335049784794,0.15562572301094282,0.19764000177383423,0.029062494857793938
2026-01-11T16:59:58,0.042675602727666094,4.116277330359077,0.01,11.17,0.031,0.016,0.019,0.008,0.009,0.01,0.006,0.002,2.9902805138191546,0.12525492299917257,0.15634407749290172,0.24705000221729279,0.030429174942944417
2026-01-11T17:59:58,0.04271087801039279,3.7871594250761023,0.01,16.47,0.021,0.021,0.017,0.009,0.006,0.008,0.005,0.002,2.964434550163564,0.11043799903806455,0.12493883468896956,0.21411000192165375,0.029161169795709173
2026-01-11T18:59:58,0.04552254443767278,4.1613644916135675,0.01,10.58,0.029,0.013,0.018,0.01,0.006,0.008,0.005,0.002,3.024011850511519,0.12786946403826327,0.1803664255345568,0.24705000221729279,0.030727773136902493
2026-01-11T19:59:58,0.04230837457897867,4.554337719245915,0.01,11.17,0.031,0.015,0.02,0.01,0.006,0.009,0.005,0.002,3.0229694887323433,0.1365190734908942,0.1397803134326359,0.2635200023651123,0.029975614876776944
2026-01-11T20:59:58,0.040229204221819664,4.110693783424377,0.01,11.17,0.027,0.015,0.015,0.008,0.006,0.007,0.004,0.002,3.0756646535648455,0.12462764760291772,0.143136721314819,0.24705000221729279,0.030317910836719576
2026-01-11T21:59:58,0.03702095233080387,3.6234896951274513,0.01,11.17,0.023,0.022,0.014,0.01,0.006,0.008,0.005,0.001,2.9306226481944915,0.10530363375760822,0.11489179497601111,0.19764000177383423,0.029061386292670084
2026-01-11T22:59:58,0.034929996710897006,4.165138308494142,0.01,11.17,0.02,0.015,0.018,0.01,0.006,0.009,0.005,0.002,3.098487552601142,0.12538180776593638,0.11999611192178807,0.24705000221729279,0.030102675704727497
2026-01-11T23:59:58,0.05455285945521238,4.248781067209359,0.03,10.58,0.045,0.027,0.024,0.01,0.005,0.009,0.005,0.002,2.958192137548577,0.12894709100106005,0.1671036451688528,0.24705000221729279,0.03034919638392989
2026-01-12T00:59:58,0.050748217796942025,3.733032411524727,0.01,10.58,0.024,0.023,0.022,0.008,0.006,0.009,0.005,0.002,2.952670970942235,0.11359046000385813,0.1697622412976794,0.21411000192165375,0.03042846873045579
2026-01-12T01:59:58,0.06176126013127426,4.278001251049124,0.02,21.76,0.033,0.037,0.023,0.008,0.006,0.008,0.005,0.002,3.078021573671758,0.13273218869128162,0.19299568598514638,0.2635200023651123,0.03102668300032188
2026-01-12T02:59:58,0.05559684825022553,4.877731845222634,0.01,10.58,0.035,0.024,0.017,0.011,0.006,0.009,0.005,0.002,2.989511739206548,0.14691468881857064,0.23736716373673636,0.24705000221729279,0.030119468121738255
2026-01-12T03:59:58,0.08718585413969361,3.8055437099816563,0.04,16.47,0.061,0.05,0.016,0.009,0.006,0.008,0.005,0.002,3.034969399408207,0.1183245127807216,0.2617575445038776,0.23058000206947327,0.03109266948382836
2026-01-12T04:59:58,0.048048634916667936,4.111485986546622,0.01,12.35,0.026,0.033,0.016,0.009,0.004,0.008,0.005,0.002,3.0795203659535435,0.1224152061768109,0.14660404877777453,0.23058000206947327,0.02977395680719117
